; Fichero Generado por el Mityc11/09/2013

-16.61039, 28.08444, "REPSOL L-D: 06:00-22:00 1,156 e"
-16.36306, 28.53325, "CEPSA TEJINA L-D: 07:00-22:00 1,156 e"
-16.69214, 28.06133, "CEPSA L-D: 24H 1,156 e"
-16.71539, 28.05281, "DISA LOS CRISTIANOS L-D: 07:00-23:00 1,156 e"
-16.29672, 28.45467, "DISA LOS MAJUELOS L-D: 24H 1,156 e"
-16.30050, 28.44503, "DISA TACO L-S: 06:30-22:30 1,156 e"
-16.28581, 28.46767, "DISA OFRA Horario Especial 1,156 e"
-16.73189, 28.10481, "DISA FANABE L-D: 06:00-22:00 1,156 e"
-16.61269, 28.05000, "DISA LAS CHAFIRAS L-D: 24H 1,156 e"
-16.34736, 28.55225, "DISA BAJAMAR L-D: 07:00-22:00 1,156 e"
-16.64233, 28.39397, "REPSOL L-D: 05:00-22:00 1,156 e"
-16.26142, 28.45150, "DISA VIA PENETRACION L-D: 24H 1,156 e"
-16.31689, 28.45608, "REPSOL L: 24H 1,156 e"
-16.38900, 28.51817, "REPSOL L-D: 06:00-23:00 1,156 e"
-16.28217, 28.43653, "TEXACO AUTOPISTA SUR L-D: 24H 1,156 e"
-16.82428, 28.26081, "DISA BAJADA A LOS GIGANTE L-D: 06:00-22:00 1,156 e"
-16.30450, 28.42731, "DISA CUEVAS BLANCAS L-D: 06:30-23:00 1,156 e"
-16.53739, 28.37961, "REPSOL L-D: 06:00-22:00 1,156 e"
-16.30100, 28.42747, "REPSOL L-D: 06:00-22:00 1,156 e"
-16.82225, 28.19386, "CEPSA L-D: 06:00-23:00 1,156 e"
-16.51986, 28.39436, "DISA L-D: 24H 1,156 e"
-16.57678, 28.11625, "DISA L-D: 06:00-23:00 1,156 e"
-16.27942, 28.46406, "SHELL EL RAMONAL L-D: 06:30-22:30 1,157 e"
-16.27706, 28.46308, "TEXACO L-D: 06:00-23:00 1,157 e"
-16.75792, 28.12808, "SHELL L-D: 24H 1,157 e"
-16.46353, 28.13097, "REPSOL L-D: 24H 1,158 e"
-16.53472, 28.07333, "REPSOL L-D: 06:00-00:00 1,158 e"
-16.26517, 28.45725, "DISA TRES DE MAYO L-D: 24H 1,158 e"
-16.32022, 28.41933, "DISA L-D: 24H 1,158 e"
-16.76808, 28.13403, "REPSOL L-D: 06:00-22:00 1,158 e"
-16.41414, 28.22269, "REPSOL L-D: 06:00-22:00 1,158 e"
-16.53500, 28.07258, "REPSOL L-D: 24H 1,158 e"
-16.39558, 28.33392, "REPSOL L-D: 24H 1,158 e"
-17.91422, 27.81167, "DISA VALVERDER L-D: 07:00-22:00 1,159 e"
-16.25683, 28.45917, "SHELL LA SALLE L-D: 24H 1,159 e"
-13.56825, 28.96517, "REPSOL L-D: 24H 1,159 e"
-16.57717, 28.38419, "E.S.SHELL LOS REALEJOS L: 06:00-22:00 1,159 e"
-16.65253, 28.01389, "SHELL L-D: 24H 1,159 e"
-16.41097, 28.31300, "SHELL L-D: 06:30-22:00 1,159 e"
-5.30086, 35.89472, "ALFAU L-D: 07:00-23:59 1,159 e"
-16.31361, 28.48150, "SHELL LA LAGUNA L-D: 24H 1,159 e"
-16.69092, 28.05850, "SHELL LOS CRISTIANOS L-D: 24H 1,159 e"
-16.57431, 28.40019, "SHELL LAS DEHESAS L-D: 07:00-23:00 1,159 e"
-16.46678, 28.43608, "SHELL Horario Especial 1,159 e"
-13.53628, 28.97931, "SHELL L-D: 06:30-00:00 1,159 e"
-13.82458, 28.92358, "REPSOL L-D: 08:00-20:00 1,159 e"
-16.27831, 28.45428, "E.S.SHELL OFRA L-D: 07:00-23:00 1,159 e"
-16.55839, 28.37644, "SHELL Horario Especial 1,159 e"
-16.78203, 28.21242, "SHELL Horario Especial 1,159 e"
-16.31367, 28.44181, "SHELL LOS MAJUELOS L-D: 24H 1,159 e"
-13.53581, 28.97981, "SHELL L-D: 07:00-00:00 1,159 e"
-16.76661, 28.17478, "SHELL L-D: 24H 1,159 e"
-16.54742, 28.39800, "SHELL L-D: 24H 1,159 e"
-16.31700, 28.42542, "SHELL EL CHORRILLO L-D: 06:30-22:00 1,159 e"
-16.49433, 28.42522, "SHELL SANTA URSULA Horario Especial 1,159 e"
-17.11333, 28.09086, "SAN SEBASTIAN L-S: 08:00-21:00 1,160 e"
-17.10756, 28.08967, "DISA L: 07:00-22:00 1,160 e"
-13.57078, 28.97631, "CEPSA L-D: 07:00-23:00 1,162 e"
-13.60781, 28.95381, "CEPSA L-D: 07:00-00:00 1,162 e"
-17.90769, 28.65633, "SHELL L-D: 06:00-23:00 1,164 e"
-17.74786, 28.72544, "SHELL L-D: 06:00-22:30 1,164 e"
-17.91642, 28.65886, "DISA  L-D: 06:00-22:00 1,164 e"
-17.88147, 28.65056, "DISA L-D: 06:00-22:00 1,164 e"
-17.77125, 28.66156, "SHELL L-D: 06:00-22:00 1,164 e"
-17.80319, 28.83158, "SHELL L-D: 07:00-21:00 1,164 e"
-5.31956, 35.89156, "CEPSA L-D: 24H 1,170 e"
-5.31944, 35.88997, "CEPSA L-D: 24H 1,170 e"
-5.32292, 35.89406, "CEPSA L-D: 24H 1,170 e"
-13.67075, 29.06503, "TEXACO TINAJO Horario Especial 1,170 e"
-16.72408, 28.06636, "BP LAS AMERICAS L-D: 24H 1,175 e"
0.49989, 42.10619, "PREMIRA L-D: 24H 1,288 e"
-2.79106, 43.23175, "EASYGAS L-D: 24H 1,298 e"
0.85697, 40.94925, "ALAS L-D: 24H 1,303 e"
1.16069, 41.16192, "ALAS L-D: 24H 1,303 e"
-1.24578, 41.89364, "LABOIL, S.L. L-D: 24H 1,309 e"
-0.16614, 41.79961, "COMBUSTIBLES  MONEGROS, S L-D: 24H 1,309 e"
-1.12792, 42.13064, "SIMPLY L-D: 24H 1,309 e"
-0.78764, 37.84333, "HERMANOS NAVARRO L-D: 06:00-22:00 1,319 e"
2.10217, 41.34983, "EVOLUTION L-D: 24H 1,327 e"
0.88694, 41.62753, "PETROLIS L-D: 06:00-23:00 1,328 e"
-1.57278, 43.14003, "NAFAR MENDI L-D: 06:00-22:00 1,328 e"
-1.71469, 41.90669, "ARENTO-COOP.SAN ATILANO L-D: 24H 1,329 e"
2.95875, 42.07069, "ENCO SANT JORDI L-D: 07:00-21:00 1,339 e"
2.03378, 41.53447, "PETRO7 L-D: 24H 1,339 e"
-1.27133, 43.11689, "ASLE L: 08:30-19:30 1,345 e"
1.61375, 41.57600, "PETROMIRALLES L-D: 24H 1,347 e"
1.62233, 41.58906, "PETROMIRALLES L-D: 24H 1,347 e"
2.09097, 41.52864, "ALCAMPO L-D: 24H 1,348 e"
0.29569, 41.84572, "E.S. BINEFAR L-D: 06:00-22:00 1,349 e"
-1.13039, 42.12786, "NOROIL L-D: 06:00-22:00 1,349 e"
-2.62033, 43.16494, "SIMPLY L-D: 24H 1,349 e"
2.43592, 41.85306, "ZONA DIESEL  L-D: 24H 1,349 e"
2.27117, 41.94728, "ZONA DIESEL L-D: 24H 1,349 e"
1.14286, 41.39225, "P7   PETRO7 L-D: 24H 1,350 e"
-0.30653, 39.53947, "MAKRO L-S: 08:00-21:00 1,355 e"
-2.77264, 36.77817, "COOP STA Ma AGUILA L-D: 24H 1,356 e"
-1.64289, 42.07622, "E.S. BARDENAS L-D: 24H 1,357 e"
-5.97444, 37.45847, "E.S. LA CATRIA Horario Especial 1,358 e"
